episode_id,episode_name,release_date,duration_ms,description,external_url,show_id,show_name,publisher
2XkKct5D2Yq7SRd0dlfLuu,Kampus Setan | #694,2022-01-05,410514,Cerita dari @Ahmad.Desaje,https://open.spotify.com/episode/2XkKct5D2Yq7SRd0dlfLuu,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
2c5dIzkD5OiOY6cuiLGwWK,Pelantikan Pramuka | #693,2022-01-04,812878,Cerita dari Denz,https://open.spotify.com/episode/2c5dIzkD5OiOY6cuiLGwWK,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
6yl54ghEgbciAiOITriQi3,Digampar | #692,2022-01-03,1213022,Cerita dari @nakarumeko,https://open.spotify.com/episode/6yl54ghEgbciAiOITriQi3,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
35K1ys8yFKxd6ia3L1xCul,Teman Tidur | #691,2021-12-31,557348,Cerita dari @fbhnch,https://open.spotify.com/episode/35K1ys8yFKxd6ia3L1xCul,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
2odzVVwsbkGNAMykMr4MuS,How i Became...| #690,2021-12-30,1248731,Cerita dari @agnitayucendika,https://open.spotify.com/episode/2odzVVwsbkGNAMykMr4MuS,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
6mjSjqKm3GLf8dhNwfI723,Salah Pilih Kamar Hotel | #689,2021-12-29,826383,Cerita dari @nadiragandi,https://open.spotify.com/episode/6mjSjqKm3GLf8dhNwfI723,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
1Ht9THlf24YzaeJq146w1z,Sendirian di Kantor Bapak | #688,2021-12-28,1010546,Cerita dari @irhamnanurhadi,https://open.spotify.com/episode/1Ht9THlf24YzaeJq146w1z,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
19iCc8scoK4pVbWLSZ7dxH,Jalan Pintas | #687,2021-12-27,595200,Cerita dari @znbauliaa,https://open.spotify.com/episode/19iCc8scoK4pVbWLSZ7dxH,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
2u0A8itPxKWn0JlqsinFnA,Tangan Siapa Ini ? | #686,2021-12-24,945136,Cerita dari @inggit.pfitri,https://open.spotify.com/episode/2u0A8itPxKWn0JlqsinFnA,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
1wI9okPm40TRXxA9cqd2Mn,Cermin Kuno | #685,2021-12-23,660062,Cerita dari @iyo.rocknroll,https://open.spotify.com/episode/1wI9okPm40TRXxA9cqd2Mn,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
7iQfY3E6CME8r8CNiJqg24,Siapa Suruh Main Jelangkung Part 2 | #684,2021-12-22,1014413,Cerita dari @kamanindhita,https://open.spotify.com/episode/7iQfY3E6CME8r8CNiJqg24,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
7sS1qCveHptDaSWxk0k9Xm,Pocong Keliling | #683,2021-12-21,724009,Cerita dari @fbhnch,https://open.spotify.com/episode/7sS1qCveHptDaSWxk0k9Xm,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
54GlSxdeBu0MwZGuJSso9B,Ketemu Nenek | #682,2021-12-20,859297,Cerita dari @mettanara,https://open.spotify.com/episode/54GlSxdeBu0MwZGuJSso9B,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
04Nz5QlZb8K0qfjJifGVSL,KKN Purwakarta | #681,2021-12-17,915853,Cerita dari @ayuafri23  PODCAST HYPEBESTIE https://open.spotify.com/episode/1JRstbLXJ9ZpdGdCU7J6dg?si=467db4ad8e0b405e ,https://open.spotify.com/episode/04Nz5QlZb8K0qfjJifGVSL,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
7AcEOGPKfQ4w3RrKgNagl4,Ketukan Janggal | #680,2021-12-16,828604,Cerita dari @fbhnch,https://open.spotify.com/episode/7AcEOGPKfQ4w3RrKgNagl4,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
63xhoNBSTu2XU7Mfvrvfjb,Penghuni Lain #679,2021-12-15,1334520,Cerita dari @ganindro,https://open.spotify.com/episode/63xhoNBSTu2XU7Mfvrvfjb,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
3p75iKSYK3qTYPe1ZXk2OM,Pamali | #678,2021-12-14,543320,Cerita dari @penanisa_,https://open.spotify.com/episode/3p75iKSYK3qTYPe1ZXk2OM,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
59qNk5Wl1Pt9eVxDM71FcI,KKN Sumedang | #677,2021-12-13,965537,Cerita dari @fannioo,https://open.spotify.com/episode/59qNk5Wl1Pt9eVxDM71FcI,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
6EOstSTy7fUWluwfYC32OY,"Kiri, Bang! | #676",2021-12-10,408791,Cerita dari @Pantjaifa,https://open.spotify.com/episode/6EOstSTy7fUWluwfYC32OY,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
1lMx0ntNOfFRaakAysCM46,Makhluk Bermata Hijau | #675,2021-12-09,415869,Cerita dari @dandi_stywn20,https://open.spotify.com/episode/1lMx0ntNOfFRaakAysCM46,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
45EGe4VgwhclpMcL8sPcTr,Penunggu Garasi | #674,2021-12-08,432096,Cerita dari @lasilasiiii,https://open.spotify.com/episode/45EGe4VgwhclpMcL8sPcTr,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
3uRf8RnIZQq17fU9Hz9zRU,Terurai Ke Lantai | #673,2021-12-07,416052,Cerita dari @poppy_htj_,https://open.spotify.com/episode/3uRf8RnIZQq17fU9Hz9zRU,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
7v56tx0gUIgSxCbZUNZjmD,Bayangan Aneh | #672,2021-12-06,530808,Cerita dari Vey,https://open.spotify.com/episode/7v56tx0gUIgSxCbZUNZjmD,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
22t4hs8fKsBVoPFkILXY3c,Dua Dimensi | #671,2021-12-03,728471,Cerita dari @ganindro,https://open.spotify.com/episode/22t4hs8fKsBVoPFkILXY3c,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
5xFXFgNjHGNjeaGDuNoPrk,Jarum | #670,2021-12-02,465502,Cerita dari @rosaliasari026,https://open.spotify.com/episode/5xFXFgNjHGNjeaGDuNoPrk,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
2riR90eadQxpn2ZhjQsD2T,Wohnung | #669,2021-12-01,609593,Cerita dari @jchesar,https://open.spotify.com/episode/2riR90eadQxpn2ZhjQsD2T,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4WjnTxgv3fstIfIW3ywvz5,Di Antara Pohon Kweni | #668,2021-11-30,512640,Cerita dari @ciut2224,https://open.spotify.com/episode/4WjnTxgv3fstIfIW3ywvz5,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4fnc9LCyWUm81fOL6V5l9Q,Ngintip | #667,2021-11-29,665417,Cerita dari @princeromadhon,https://open.spotify.com/episode/4fnc9LCyWUm81fOL6V5l9Q,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4VutRw0a0AItVSPS2X5rnc,Pak Budi Part 1 | #666,2021-11-26,1061511,Cerita @asperarga dari @terbanguntengahmalam.id,https://open.spotify.com/episode/4VutRw0a0AItVSPS2X5rnc,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
0lr7kxoOlYvfNCTHhPtu7a,Anak Lelaki dan Jin | #665,2021-11-25,720096,Cerita dari Nisma Mokhtar,https://open.spotify.com/episode/0lr7kxoOlYvfNCTHhPtu7a,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
1ejwA43WLlAzevS13SQXnt,Hidup Kembali | #664,2021-11-24,1132968,Cerita dari @mayadewi25,https://open.spotify.com/episode/1ejwA43WLlAzevS13SQXnt,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
0bXYo9bTGRQ6Dz01jWDgP3,Terfoto | #663,2021-11-23,500448,Cerita dari @susantiabdul_,https://open.spotify.com/episode/0bXYo9bTGRQ6Dz01jWDgP3,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
2HjP3JKjcfq82IXnWxn8zY,Durian | #662,2021-11-22,1123511,Cerita dari @mhmd_farid_pratama,https://open.spotify.com/episode/2HjP3JKjcfq82IXnWxn8zY,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
6cwtrjdpiGbvog9w4tThwW,Ngarit | #661,2021-11-19,398315,Cerita dari @klepmetamorfoza Diceritakan oleh @kamanindhita,https://open.spotify.com/episode/6cwtrjdpiGbvog9w4tThwW,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
22CyACAVVwwFdlsFOHsvqi,KKN Rumah Hijau | #660,2021-11-18,1293720,Cerita dari @mintleafseed,https://open.spotify.com/episode/22CyACAVVwwFdlsFOHsvqi,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4s4HZww8otf6vHzmLT9HQY,Story of Icha | #659,2021-11-17,925596,Cerita dari Icha,https://open.spotify.com/episode/4s4HZww8otf6vHzmLT9HQY,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
6IeK3HUamXloMLLxIYGKFd,Mia & Gina | #658,2021-11-16,636160,Cerita dari @cherelle.cherry96,https://open.spotify.com/episode/6IeK3HUamXloMLLxIYGKFd,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
7eEXS4rkQbCVw5fho0ehN4,Kembaran Ibu | #657,2021-11-15,429720,Cerita dari @ghfrn18,https://open.spotify.com/episode/7eEXS4rkQbCVw5fho0ehN4,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
0Y6KQxsEzHjmp52zOuJ9a8,Sang Ayat | #656,2021-11-12,572708,Cerita dari Nisma Mokhtar,https://open.spotify.com/episode/0Y6KQxsEzHjmp52zOuJ9a8,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
2GynsA6iNzihozESQBv2MS,Coba Tolong Aku! | #655,2021-11-11,701376,Cerita dari Febri,https://open.spotify.com/episode/2GynsA6iNzihozESQBv2MS,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
67UXye4iOX028C7Kx6CZs6,Langkah Terseret | #654,2021-11-10,604839,Cerita dari @lydiailenejayadi,https://open.spotify.com/episode/67UXye4iOX028C7Kx6CZs6,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
5PkwIABOzVderi7iXu3U1p,Sampaikan Pesanku | #653,2021-11-09,735346,Cerita dari @misstutuk,https://open.spotify.com/episode/5PkwIABOzVderi7iXu3U1p,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
6977Q0CqqUjZfzk304ViMv,Penguntit part 2 | #652,2021-11-08,1313400,Cerita dari @rizkaannisa_88,https://open.spotify.com/episode/6977Q0CqqUjZfzk304ViMv,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
0pse158KvamuJolNHOCeok,SaraFajira | #651,2021-11-07,1010351,Cerita dari @sarafajira,https://open.spotify.com/episode/0pse158KvamuJolNHOCeok,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
3r9Hw3y3e2eSwx07B48FQZ,Home Sweet Home Part 6 | #650,2021-11-06,3442248,Cerita dari @thavitaa,https://open.spotify.com/episode/3r9Hw3y3e2eSwx07B48FQZ,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
6c0po8EfJpPqnpDGlrHXQP,Misteri Jalan Tol | #649,2021-11-05,1560048,Cerita dari @ccarolinemikkelsen,https://open.spotify.com/episode/6c0po8EfJpPqnpDGlrHXQP,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4vyZvdAuV04xeGA3H7EqXA,Toilet Tengah | #648,2021-11-04,604604,Cerita dari @halubearrr,https://open.spotify.com/episode/4vyZvdAuV04xeGA3H7EqXA,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4mvE5jmFKJRqoxkE5UZHCJ,Security Rumah Sakit | #647,2021-11-03,659748,Cerita dari @songbarerong,https://open.spotify.com/episode/4mvE5jmFKJRqoxkE5UZHCJ,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
5hyVvv6aL1FJinJ9xcFAv7,Sepuluh Tahun | #646,2021-11-02,1417601,Cerita dari @esai.darren,https://open.spotify.com/episode/5hyVvv6aL1FJinJ9xcFAv7,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
5SS1Zy0Ww2LUeu0bOPDNh9,Sopir Ambulance,2021-11-01,97488,"Selengkapnya bisa kamu dengarkan di Podcast ""Yang Tak Terlihat"" Hanya di SPOTIFY",https://open.spotify.com/episode/5SS1Zy0Ww2LUeu0bOPDNh9,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4dGRO7YZnRpWPISIJQewki,Pocong Tanpa Wajah | #644,2021-10-29,481541,Cerita dari @Jomblografer,https://open.spotify.com/episode/4dGRO7YZnRpWPISIJQewki,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
3k59sdPQRy4gjbQdJgeuuM,Tergantung | #643,2021-10-28,2875115,Cerita dari @gilangahaditia,https://open.spotify.com/episode/3k59sdPQRy4gjbQdJgeuuM,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
1thhG0lmbxcUHRuBpjc1ym,Orang Sebelah | #642,2021-10-27,271343,Cerita dari @riodickyjawa,https://open.spotify.com/episode/1thhG0lmbxcUHRuBpjc1ym,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
5hJRBRB0dG2qBCDsxonpYJ,Hantu Mahasiswi | #641,2021-10-26,839235,Cerita dari @januar_jonathan,https://open.spotify.com/episode/5hJRBRB0dG2qBCDsxonpYJ,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
1FGOuHLWHrwHtCl4KpL88f,Pabrik Mebel,2021-10-25,86517,"Selengkapnya bisa kamu dengarkan di Podcast ""Yang Tak Terlihat"" Hanya di SPOTIFY",https://open.spotify.com/episode/1FGOuHLWHrwHtCl4KpL88f,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
2UUWkaFuDrNbGPQJaVntId,Security Stories Part 2 | #640,2021-10-23,1950197,Cerita dari @@harry_fauzi_el,https://open.spotify.com/episode/2UUWkaFuDrNbGPQJaVntId,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
6kD2WW9Ecuc8vVHfjKlqn8,Tanpa Kain Kafan Part 2 | #639,2021-10-22,1530305,Cerita dari @alchamelon,https://open.spotify.com/episode/6kD2WW9Ecuc8vVHfjKlqn8,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
7aCGdk1YM4pSey3i5z9uns,Dinding Pembatas Kuburan | #638,2021-10-21,642377,Cerita dari @japakara_,https://open.spotify.com/episode/7aCGdk1YM4pSey3i5z9uns,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
6w5LAlKiMZvIrbHHQrniK9,Camping part 1 | #637,2021-10-20,833040,Cerita dari @ai_fermadi,https://open.spotify.com/episode/6w5LAlKiMZvIrbHHQrniK9,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
7xrm8MKWSKp5hvrSwlMHEe,Jangan Tengok Belakang | #636,2021-10-19,806452,Cerita dari @dan.alif21,https://open.spotify.com/episode/7xrm8MKWSKp5hvrSwlMHEe,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
5OTAmPDmam3XdXU4m8gWlz,Membiru,2021-10-18,89182,"Selengkapnya bisa kamu dengarkan di Podcast ""Yang Tak Terlihat"" Hanya di SPOTIFY",https://open.spotify.com/episode/5OTAmPDmam3XdXU4m8gWlz,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
26BpUJL6C2RPJCsH2pMSvq,Nenek Pengantin | #635,2021-10-16,646086,Cerita dari @anindah01,https://open.spotify.com/episode/26BpUJL6C2RPJCsH2pMSvq,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
74zHiJViUqpaILRBujHCPz,Melayang | #634,2021-10-15,384705,Cerita dari @shyanneregina,https://open.spotify.com/episode/74zHiJViUqpaILRBujHCPz,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4FmRnNpY8MKce4CAW3X8oD,Nenek Bungkuk | #633,2021-10-14,1283186,Cerita dari @elma_blessedmanagement,https://open.spotify.com/episode/4FmRnNpY8MKce4CAW3X8oD,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
0UmgaYISlYIwQFJ8XpkhuX,Penguntit | #632,2021-10-13,847776,Cerita dari @rizkaannisa_88,https://open.spotify.com/episode/0UmgaYISlYIwQFJ8XpkhuX,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
2hmytffLp7m86U6jrDA1PG,Terkunci | #631,2021-10-12,1148663,Cerita dari @rismegawarna,https://open.spotify.com/episode/2hmytffLp7m86U6jrDA1PG,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
1vcU4HvHQ4s5b1NfIZtmt3,Makrab,2021-10-11,78393,"Selengkapnya bisa kamu dengarkan di Podcast ""Yang Tak Terlihat"" Hanya di SPOTIFY",https://open.spotify.com/episode/1vcU4HvHQ4s5b1NfIZtmt3,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
7KUHjYgSe3SAm36Sdlou0g,Setengah Terbakar | #630,2021-10-09,1451650,Cerita dari @mbintangaulia,https://open.spotify.com/episode/7KUHjYgSe3SAm36Sdlou0g,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
457ddpaJUcM8RQEIHU5WMf,Kuntilanak Muka Rata | #629,2021-10-08,516414,Cerita dari Husnul,https://open.spotify.com/episode/457ddpaJUcM8RQEIHU5WMf,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
0f8cMbaZxPU71I87Mf2xJU,Catatan si Roy - Backpacker Part 2 | #628,2021-10-07,1105789,Cerita dari @roy_yanah,https://open.spotify.com/episode/0f8cMbaZxPU71I87Mf2xJU,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
0s8L8QYRJa9KdBhYDh3wvw,Busuk | #627,2021-10-06,430080,Cerita dari @Alyaslfya_,https://open.spotify.com/episode/0s8L8QYRJa9KdBhYDh3wvw,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
1ALft3bubTWcF9YazJoplM,Ujung Ikatan | #626,2021-10-05,371376,Cerita dari @irhamnanurhadi,https://open.spotify.com/episode/1ALft3bubTWcF9YazJoplM,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
3SHxzfVPHFHHs3YAsSyWmm,Lembur,2021-10-04,84976,"Selengkapnya bisa kamu dengarkan di Podcast ""Yang Tak Terlihat"" Hanya di SPOTIFY",https://open.spotify.com/episode/3SHxzfVPHFHHs3YAsSyWmm,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
79gKlWUhiNO93PNG9Lvk8W,Imah Wetan | #625,2021-10-02,953759,Cerita dari @ahmad.desaje,https://open.spotify.com/episode/79gKlWUhiNO93PNG9Lvk8W,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
3AMuy8GSTydRfrf8GhFfcs,Shhht... Ada Yang Menyapu | #625,2021-10-02,489064,Cerita dari Vero,https://open.spotify.com/episode/3AMuy8GSTydRfrf8GhFfcs,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4goahdz1EtoqfBI17geatS,Misteri Rumah Bapak | #624,2021-10-01,570070,Cerita dari @irhamnanurhadi,https://open.spotify.com/episode/4goahdz1EtoqfBI17geatS,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
3T9Cxxh55rspWOdXcxjklJ,Catatan Si Roy - Backpacker Part 1 | #623,2021-09-30,456489,Cerita dari @roy_yanah,https://open.spotify.com/episode/3T9Cxxh55rspWOdXcxjklJ,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
1XiznsuvtTd8IX3HvKC8qT,Kamar Nenek | #622,2021-09-29,405648,Cerita dari @iqbalmuzaelan,https://open.spotify.com/episode/1XiznsuvtTd8IX3HvKC8qT,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4cmzS0y0hB4ojXqE8fMC4T,Perkemahan di Pemakaman | #621,2021-09-28,502151,Cerita dari @why.santosa,https://open.spotify.com/episode/4cmzS0y0hB4ojXqE8fMC4T,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4QxVAnxrxSDTxYbWnAXLzD,Kostan Lantai 3,2021-09-27,81293,"Selengkapnya bisa kamu dengarkan di Podcast ""Yang Tak Terlihat"" Hanya di SPOTIFY",https://open.spotify.com/episode/4QxVAnxrxSDTxYbWnAXLzD,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
3RwD9DbVT81LO1LQ1R6j8A,Baju Biru | #620,2021-09-25,360071,Cerita dari Poppy_htj_,https://open.spotify.com/episode/3RwD9DbVT81LO1LQ1R6j8A,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
6XqRvlQkc0WmqNdjN5HntO,Bercak di Lantai | #619,2021-09-24,441730,Cerita dari Reny,https://open.spotify.com/episode/6XqRvlQkc0WmqNdjN5HntO,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
59KkyTTv16WZOoY1Hfm4pS,Bukan Abangku | #618,2021-09-23,552568,Cerita dari Fajar Sidik,https://open.spotify.com/episode/59KkyTTv16WZOoY1Hfm4pS,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
4KWbOv59toOziZh6XlwqHo,Siapa Mereka? | #617,2021-09-23,467826,Cerita dari @afifyayasin,https://open.spotify.com/episode/4KWbOv59toOziZh6XlwqHo,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
07wyFepWHhKOUI5QgeG8nP,Si Bagas | #615,2021-09-22,304200,Cerita dari @Dian_Tuh_Inyong,https://open.spotify.com/episode/07wyFepWHhKOUI5QgeG8nP,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
3ZYE5yTseBjVN8D7HMjuWO,Villa Angker | #614,2021-09-21,517041,Cerita dari @sefiiin,https://open.spotify.com/episode/3ZYE5yTseBjVN8D7HMjuWO,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
1kNu6kya8NSfp9bbQQh3yB,Kopi Starling,2021-09-20,112431,"Selengkapnya bisa kamu dengarkan di Podcast ""Yang Tak Terlihat"" Hanya di SPOTIFY",https://open.spotify.com/episode/1kNu6kya8NSfp9bbQQh3yB,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
0QqPEDoQfQupM3lxT7bMs0,Tersesat di Rumah Sakit | #613,2021-09-18,647418,Cerita dari @trustt_me,https://open.spotify.com/episode/0QqPEDoQfQupM3lxT7bMs0,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
20sYfV5zCuKzA6NeiBk8SK,Papaku Hantu | #612,2021-09-17,630726,Cerita dari @santidewi27,https://open.spotify.com/episode/20sYfV5zCuKzA6NeiBk8SK,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
7vvw2ZB2K4ffG0dKi0ZARN,Siapa Suruh Main Jelangkung | #611,2021-09-16,462053,Cerita dari Ami,https://open.spotify.com/episode/7vvw2ZB2K4ffG0dKi0ZARN,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
1Y584LShEHWJFOnixHX5Bh,Kampus Seni | #610,2021-09-15,1167120,Cerita dari @ayu___rah,https://open.spotify.com/episode/1Y584LShEHWJFOnixHX5Bh,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
30F2ydrTH8W3ztxnz6Wf4w,Mobil Bekas | #609,2021-09-14,342099,Cerita dari @bhogit,https://open.spotify.com/episode/30F2ydrTH8W3ztxnz6Wf4w,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
05AUjH6ohufGMH3GkAeezw,Ilmu Hitam,2021-09-13,98481,"Hanya di Podcast ""Yang Tak Terlihat""",https://open.spotify.com/episode/05AUjH6ohufGMH3GkAeezw,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
5emGZEZpWM3VaL2Hyd4leJ,Salam Terakhir | #608,2021-09-10,315637,Cerita dari @bhogit,https://open.spotify.com/episode/5emGZEZpWM3VaL2Hyd4leJ,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
6pkNODiwyFU32YgABnbPko,House Keeping Part 2 | #607,2021-09-09,860055,Cerita dari @japakara_,https://open.spotify.com/episode/6pkNODiwyFU32YgABnbPko,6KjdNWVqAzKwXv9IgO2SMs,Do You See What I See?,INDONESIAN HORROR STORIES
